"SGENDER","SGAREDU","SEDUASPR","SMATINT","STCHRCAP","SMATEFF","TCAREER","TGENDER","TAGE","TMAJMATH","TMAJME","TSTUTEXP","TSTUPEXP","TSTUSEXP","TSTUCAP","TSTURES","TCOLLAB","TSATIS","TPASSION","TCRWD","TOVERADM","TPDMCP","TPDMCF","TPDMDP","TPDMDF","TPDMEP","TPDMEF","TPDSVP","TPDSVF","TPDTIME","TSTUPC","TLACKK","TLACKI","TPRIK1","TPRIK2","TPRIK3","TPRIK4","TPRIK5","TPRIK6","TPRIK7","TPRIK8","TPRIK9","TPRIK10","TPRIK11","TPRIK12","TPRIK13","TPRIK14","TPRIK15","TPRIK16","TPRIK17","TPRIK18","TPRIK19","TPRIK20","TPRIK21","TPRIK22","TMTIME","TINSSTG1","TINSSTG2","TINSSTG3","TINSSTG4","TINSSTG5","TINSSTG6","TINSSTG7","TINSASK1","TINSASK2","TINSASK3","TINSASK4","TINSASK5","TINSASK6","TINSASK7","TINSASK8","THWFRQ","THWTIME","THWSTG1","THWSTG2","THWSTG3","THWSTG4","THWSTG5","THWSTG6","THWSTG7","THWSTG8","THWSTG9","THWSTG10","SCHPOOR","SCHKOR","SCHPOP","MATACH"
"1",5.5,4,2.4,2,2.777777778,21,"1",4,"1","1",4,5,4,4,4,4,4,4,2,2,"1","1","1","1","1","1","1","1",4,21,2,2,"1","1","1","1","1","2","2","2","2","2","2","1","0","0","2","1","0","1","1","0","2","0","180",2,2,4,4,4,4,3,3,3,4,4,4,4,4,1,4,1,3,3,3,2,3,3,2,1,3,1,2,1,7,610.41584
"1",8,5,2,2,2.777777778,21,"1",4,"1","1",4,5,4,4,4,4,4,4,2,2,"1","1","1","1","1","1","1","1",4,21,2,2,"1","1","1","1","1","2","2","2","2","2","2","1","0","0","2","1","0","1","1","0","2","0","180",2,2,4,4,4,4,3,3,3,4,4,4,4,4,1,4,1,3,3,3,2,3,3,2,1,3,1,2,1,7,539.284038
"1",8,5,2.9,2.142857143,2.444444444,21,"1",4,"1","1",4,5,4,4,4,4,4,4,2,2,"1","1","1","1","1","1","1","1",4,21,2,2,"1","1","1","1","1","2","2","2","2","2","2","1","0","0","2","1","0","1","1","0","2","0","180",2,2,4,4,4,4,3,3,3,4,4,4,4,4,1,4,1,3,3,3,2,3,3,2,1,3,1,2,1,7,526.721754
"1",6.5,5,2.1,1.857142857,2.444444444,21,"1",4,"1","1",4,5,4,4,4,4,4,4,2,2,"1","1","1","1","1","1","1","1",4,21,2,2,"1","1","1","1","1","2","2","2","2","2","2","1","0","0","2","1","0","1","1","0","2","0","180",2,2,4,4,4,4,3,3,3,4,4,4,4,4,1,4,1,3,3,3,2,3,3,2,1,3,1,2,1,7,719.732098
"1",8,5,2.3,1.857142857,3.333333333,21,"1",4,"1","1",4,5,4,4,4,4,4,4,2,2,"1","1","1","1","1","1","1","1",4,21,2,2,"1","1","1","1","1","2","2","2","2","2","2","1","0","0","2","1","0","1","1","0","2","0","180",2,2,4,4,4,4,3,3,3,4,4,4,4,4,1,4,1,3,3,3,2,3,3,2,1,3,1,2,1,7,749.660396
"1",6,5,2.7,2.142857143,2.111111111,21,"1",4,"1","1",4,5,4,4,4,4,4,4,2,2,"1","1","1","1","1","1","1","1",4,21,2,2,"1","1","1","1","1","2","2","2","2","2","2","1","0","0","2","1","0","1","1","0","2","0","180",2,2,4,4,4,4,3,3,3,4,4,4,4,4,1,4,1,3,3,3,2,3,3,2,1,3,1,2,1,7,506.810296
"0",3,2,2.8,2.142857143,1.888888889,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,581.45698
"0",5.5,5,2.9,2.428571429,2.222222222,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,680.037442
"1",8,5,2.5,2.142857143,2.777777778,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,639.396158
"0",8,5,1.8,1.285714286,2.666666667,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,493.328132
"0",6.5,4,2.3,2.142857143,2.444444444,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,569.209198
"0",8,5,1.8,1.142857143,1.777777778,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,521.046634
"1",8,5,2.2,2.142857143,2.222222222,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,454.709878
"1",8,5,2.8,2.142857143,2.222222222,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,531.276422
"0",5,5,1.5,1.857142857,3.222222222,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,706.503258
"0",6,5,2,1,2.333333333,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,571.018794
"1",5,4,3.9,2,1.777777778,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,473.253038
"1",3,2,3.1,2,2,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,481.988304
"0",7,4,1.2,1.142857143,2.888888889,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,691.793114
"1",8,5,3.2,2.142857143,2.333333333,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,533.443578
"0",8,4,2,2.142857143,2.333333333,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,521.103828
"0",8,5,2.5,2,2.444444444,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,606.632308
"1",4.5,5,3.1,1.285714286,1.777777778,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,580.860158
"1",8,5,1.3,1.428571429,2.777777778,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,691.093524
"0",3,5,1.3,1.285714286,3,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,697.19395
"1",5.5,5,4,1.285714286,1.333333333,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,522.82308
"1",4,4,3.3,1,1.888888889,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,515.57092
"1",3,5,2,2.142857143,2.777777778,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,1,2,2,3,3,1,2,1,6,696.613754
"0",8,4,1,1.285714286,3.777777778,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,664.78882
"0",8,4,2.7,1.285714286,2.666666667,8,"0",3,"0","1",4,5,5,5,4,5,4,4,4,4,"2","2","2","2","2","2","2","2",3,30,1,1,"1","1","1","1","1","1","2","2","2","0","1","1","0","0","2","1","0","0","0","0","2","2","180",2,2,3,2,3,2,2,2,3,2,4,4,4,3,2,5,3,1,3,3,2,2,2,2,3,3,1,2,1,6,613.337696
"1",7,5,2.6,1.571428571,2.222222222,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,573.95601
"1",8,6,1.7,1,2.888888889,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,600.051094
"1",8,4,2.7,1.714285714,2.222222222,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,537.643636
"1",7,4,2.8,1.714285714,2.222222222,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,581.226304
"1",4,6,2.1,1.285714286,2.555555556,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,624.763152
"1",8,5,2.6,1.428571429,2.666666667,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,663.392708
"1",6.5,5,2.8,1.142857143,1.666666667,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,664.398394
"1",6,5,2.3,1.714285714,3,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,724.126492
"1",2.5,5,2.7,1.571428571,2.222222222,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,650.529632
"1",4.5,5,2,1.428571429,2.111111111,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,568.929932
"1",4,5,2.2,2,2.444444444,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,645.902644
"1",5,4,2.5,2.142857143,1.666666667,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,492.449942
"1",6,5,2.3,1.142857143,2.555555556,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,700.662524
"1",8,5,2.3,1.714285714,2.222222222,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,535.855116
"1",3,5,1.9,1.142857143,2.888888889,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,630.284338
"1",8,4,2.8,2,2.666666667,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,624.496244
"1",3,2,1.6,1.857142857,2.444444444,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,710.605644
"1",6.5,6,1.4,1.142857143,3.333333333,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,2,3,3,3,3,2,3,1,5,731.269162
"1",5.5,5,2.3,2,2.444444444,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,593.549702
"1",7,2,2.9,1.714285714,1.666666667,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,529.590414
"1",3,2,2,2.142857143,2.111111111,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,448.898994
"1",3,5,2.2,2.142857143,2.555555556,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,601.028196
"1",6,5,3.1,2.142857143,2.333333333,25,"1",4,"1","0",4,4,5,4,3,5,3,4,4,4,"2","2","1","2","2","2","2","1",1,28,1,2,"1","1","1","1","1","2","2","0","2","2","1","1","0","0","2","1","0","1","0","0","2","0","180",2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,3,1,3,3,2,1,3,3,3,3,2,3,1,5,677.000926
"1",3,5,3.6,1.857142857,1.888888889,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,600.869632
"1",6,5,1.6,1.857142857,3.222222222,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,642.763176
"1",5,5,1.7,2.142857143,2.888888889,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,596.417118
"1",4.5,5,2.7,2.428571429,2.111111111,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,607.397036
"1",5,5,1.8,1.285714286,2.444444444,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,531.404018
"1",5,4,3.6,1.571428571,1.555555556,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,537.934968
"1",8,5,2.7,2,2.666666667,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,714.75594
"1",4,5,2.8,2,2.222222222,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,595.961582
"1",4,4,3,2.285714286,1.888888889,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,450.153524
"1",3,5,2.7,2.142857143,2.333333333,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,603.87168
"1",8,5,2.7,1.285714286,2.333333333,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,454.785652
"0",8,4,2.7,2.571428571,2.111111111,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,421.723698
"0",6,5,2.5,1,3.888888889,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,671.931026
"0",3,5,1.6,1.571428571,3.111111111,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,603.06128
"0",6,5,2.6,2,2.444444444,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,621.308554
"0",3,5,2.3,2.285714286,2.444444444,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,583.695276
"0",3,2,2.4,2.428571429,2.555555556,27,"0",5,"0","0",3,5,5,3,3,3,4,4,4,3,"2","2","1","2","1","2","2","1",4,38,1,2,"1","1","2","2","1","2","2","2","2","0","2","1","0","1","2","2","0","1","1","0","2","0","180",2,2,2,2,3,2,1,1,3,3,4,3,4,4,1,3,2,3,2,2,2,1,2,2,3,3,1,3,1,7,538.313418
